index,region,y1,y2,y3,y4,y5,y6
2016-06-09 10:00:00,2168,44.0,52.0,84.0,57.0,49.0,93.0
2016-06-09 11:00:00,1075,109.0,115.0,118.0,100.0,75.0,84.0
2016-06-09 11:00:00,1076,248.0,211.0,236.0,196.0,156.0,228.0
2016-06-09 11:00:00,1077,118.0,144.0,116.0,104.0,73.0,105.0
2016-06-09 11:00:00,1125,89.0,97.0,90.0,81.0,75.0,110.0
2016-06-09 11:00:00,1126,223.0,204.0,246.0,198.0,164.0,266.0
2016-06-09 11:00:00,1127,287.0,311.0,304.0,243.0,178.0,270.0
2016-06-09 11:00:00,1128,336.0,352.0,356.0,253.0,188.0,243.0
2016-06-09 11:00:00,1129,267.0,242.0,215.0,235.0,177.0,240.0
2016-06-09 11:00:00,1130,358.0,369.0,385.0,345.0,296.0,443.0
2016-06-09 11:00:00,1131,174.0,153.0,179.0,145.0,126.0,139.0
2016-06-09 11:00:00,1132,79.0,86.0,83.0,54.0,39.0,68.0
2016-06-09 11:00:00,1172,0.0,1.0,6.0,2.0,2.0,2.0
2016-06-09 11:00:00,1173,5.0,4.0,6.0,10.0,3.0,11.0
2016-06-09 11:00:00,1174,8.0,15.0,20.0,30.0,8.0,23.0
2016-06-09 11:00:00,1175,3.0,3.0,8.0,6.0,4.0,1.0
2016-06-09 11:00:00,1176,17.0,10.0,21.0,13.0,8.0,14.0
2016-06-09 11:00:00,1177,149.0,172.0,170.0,144.0,120.0,178.0
2016-06-09 11:00:00,1178,321.0,344.0,357.0,331.0,307.0,463.0
2016-06-09 11:00:00,1179,527.0,516.0,539.0,507.0,458.0,616.0
2016-06-09 11:00:00,1180,650.0,688.0,700.0,587.0,435.0,582.0
2016-06-09 11:00:00,1181,916.0,828.0,799.0,670.0,555.0,532.0
2016-06-09 11:00:00,1182,329.0,331.0,333.0,267.0,193.0,260.0
2016-06-09 11:00:00,1183,114.0,85.0,95.0,77.0,75.0,103.0
2016-06-09 11:00:00,1184,28.0,42.0,26.0,22.0,14.0,23.0
2016-06-09 11:00:00,1221,1.0,1.0,1.0,0.0,2.0,0.0
2016-06-09 11:00:00,1222,2.0,2.0,1.0,2.0,5.0,5.0
2016-06-09 11:00:00,1223,3.0,3.0,6.0,8.0,8.0,10.0
2016-06-09 11:00:00,1224,14.0,14.0,16.0,13.0,14.0,20.0
2016-06-09 11:00:00,1225,2.0,1.0,3.0,6.0,4.0,7.0
2016-06-09 11:00:00,1227,76.0,56.0,55.0,63.0,34.0,68.0
2016-06-09 11:00:00,1228,173.0,159.0,154.0,152.0,140.0,179.0
2016-06-09 11:00:00,1229,383.0,422.0,408.0,378.0,323.0,514.0
2016-06-09 11:00:00,1230,772.0,750.0,713.0,626.0,493.0,623.0
2016-06-09 11:00:00,1231,1153.0,1043.0,1029.0,757.0,511.0,489.0
2016-06-09 11:00:00,1232,836.0,875.0,846.0,726.0,541.0,655.0
2016-06-09 11:00:00,1233,587.0,574.0,661.0,600.0,457.0,608.0
2016-06-09 11:00:00,1234,518.0,450.0,502.0,439.0,399.0,435.0
2016-06-09 11:00:00,1235,235.0,264.0,252.0,283.0,218.0,252.0
2016-06-09 11:00:00,1272,1.0,1.0,7.0,1.0,2.0,2.0
2016-06-09 11:00:00,1273,0.0,4.0,4.0,4.0,1.0,2.0
2016-06-09 11:00:00,1274,2.0,2.0,0.0,1.0,0.0,1.0
2016-06-09 11:00:00,1278,15.0,10.0,14.0,4.0,9.0,7.0
2016-06-09 11:00:00,1279,36.0,27.0,31.0,18.0,17.0,31.0
2016-06-09 11:00:00,1280,235.0,242.0,223.0,194.0,118.0,140.0
2016-06-09 11:00:00,1281,869.0,821.0,792.0,759.0,612.0,664.0
2016-06-09 11:00:00,1282,1426.0,1397.0,1479.0,1253.0,774.0,856.0
2016-06-09 11:00:00,1283,367.0,375.0,400.0,362.0,267.0,333.0
2016-06-09 11:00:00,1284,131.0,134.0,140.0,120.0,117.0,132.0
2016-06-09 11:00:00,1285,305.0,286.0,336.0,369.0,304.0,407.0
2016-06-09 11:00:00,1286,290.0,280.0,268.0,336.0,263.0,332.0
2016-06-09 11:00:00,1287,85.0,72.0,80.0,79.0,83.0,98.0
2016-06-09 11:00:00,1326,5.0,2.0,7.0,6.0,4.0,7.0
2016-06-09 11:00:00,1327,3.0,4.0,5.0,7.0,3.0,9.0
2016-06-09 11:00:00,1331,63.0,63.0,54.0,32.0,26.0,42.0
2016-06-09 11:00:00,1332,433.0,427.0,373.0,347.0,339.0,469.0
2016-06-09 11:00:00,1333,720.0,711.0,718.0,670.0,558.0,744.0
2016-06-09 11:00:00,1334,808.0,777.0,872.0,843.0,726.0,844.0
2016-06-09 11:00:00,1335,201.0,203.0,200.0,219.0,168.0,167.0
2016-06-09 11:00:00,1336,85.0,76.0,91.0,111.0,92.0,95.0
2016-06-09 11:00:00,1337,81.0,82.0,68.0,87.0,61.0,93.0
2016-06-09 11:00:00,1338,55.0,49.0,36.0,37.0,44.0,71.0
2016-06-09 11:00:00,1339,5.0,9.0,6.0,10.0,3.0,18.0
2016-06-09 11:00:00,1376,3.0,0.0,1.0,0.0,1.0,0.0
2016-06-09 11:00:00,1377,0.0,1.0,0.0,1.0,2.0,3.0
2016-06-09 11:00:00,1378,1.0,2.0,3.0,1.0,0.0,2.0
2016-06-09 11:00:00,1380,1.0,8.0,4.0,4.0,12.0,11.0
2016-06-09 11:00:00,1382,40.0,35.0,45.0,16.0,12.0,14.0
2016-06-09 11:00:00,1383,370.0,345.0,373.0,336.0,264.0,330.0
2016-06-09 11:00:00,1384,486.0,508.0,549.0,554.0,462.0,543.0
2016-06-09 11:00:00,1385,356.0,315.0,354.0,434.0,293.0,365.0
2016-06-09 11:00:00,1386,41.0,50.0,53.0,56.0,30.0,58.0
2016-06-09 11:00:00,1387,17.0,14.0,23.0,24.0,17.0,38.0
2016-06-09 11:00:00,1388,9.0,12.0,12.0,8.0,12.0,25.0
2016-06-09 11:00:00,1389,4.0,11.0,9.0,9.0,8.0,11.0
2016-06-09 11:00:00,1390,11.0,7.0,10.0,4.0,5.0,2.0
2016-06-09 11:00:00,1426,0.0,0.0,1.0,1.0,0.0,1.0
2016-06-09 11:00:00,1431,12.0,13.0,11.0,7.0,13.0,13.0
2016-06-09 11:00:00,1434,18.0,24.0,12.0,13.0,10.0,14.0
2016-06-09 11:00:00,1435,9.0,8.0,11.0,7.0,6.0,13.0
2016-06-09 11:00:00,1436,24.0,24.0,27.0,30.0,29.0,37.0
2016-06-09 11:00:00,1437,18.0,26.0,30.0,22.0,22.0,31.0
2016-06-09 11:00:00,1438,4.0,4.0,6.0,11.0,5.0,20.0
2016-06-09 11:00:00,1439,4.0,4.0,3.0,2.0,5.0,8.0
2016-06-09 11:00:00,1441,4.0,4.0,1.0,0.0,3.0,3.0
2016-06-09 11:00:00,1442,9.0,3.0,8.0,5.0,4.0,3.0
2016-06-09 11:00:00,1480,6.0,5.0,5.0,8.0,7.0,6.0
2016-06-09 11:00:00,1482,4.0,7.0,3.0,4.0,1.0,3.0
2016-06-09 11:00:00,1483,5.0,5.0,9.0,8.0,3.0,7.0
2016-06-09 11:00:00,1530,8.0,6.0,2.0,6.0,3.0,3.0
2016-06-09 11:00:00,1532,5.0,2.0,2.0,3.0,1.0,0.0
2016-06-09 11:00:00,1533,4.0,5.0,6.0,1.0,0.0,0.0
2016-06-09 11:00:00,1580,3.0,1.0,3.0,0.0,2.0,2.0
2016-06-09 11:00:00,1630,0.0,2.0,1.0,0.0,1.0,1.0
2016-06-09 11:00:00,1684,25.0,21.0,1.0,45.0,46.0,25.0
2016-06-09 11:00:00,1733,8.0,8.0,7.0,4.0,6.0,8.0
2016-06-09 11:00:00,1734,226.0,326.0,273.0,316.0,303.0,285.0
2016-06-09 11:00:00,1783,306.0,305.0,266.0,300.0,317.0,362.0
2016-06-09 11:00:00,2068,77.0,166.0,111.0,102.0,153.0,163.0
2016-06-09 11:00:00,2069,17.0,3.0,10.0,10.0,19.0,31.0
2016-06-09 11:00:00,2118,140.0,185.0,217.0,234.0,241.0,229.0
2016-06-09 11:00:00,2119,60.0,55.0,55.0,19.0,34.0,94.0
2016-06-09 11:00:00,2168,52.0,84.0,57.0,49.0,93.0,66.0
2016-06-09 12:00:00,1075,115.0,118.0,100.0,75.0,84.0,111.0
2016-06-09 12:00:00,1076,211.0,236.0,196.0,156.0,228.0,196.0
2016-06-09 12:00:00,1077,144.0,116.0,104.0,73.0,105.0,136.0
2016-06-09 12:00:00,1125,97.0,90.0,81.0,75.0,110.0,132.0
2016-06-09 12:00:00,1126,204.0,246.0,198.0,164.0,266.0,296.0
2016-06-09 12:00:00,1127,311.0,304.0,243.0,178.0,270.0,375.0
2016-06-09 12:00:00,1128,352.0,356.0,253.0,188.0,243.0,392.0
2016-06-09 12:00:00,1129,242.0,215.0,235.0,177.0,240.0,382.0
2016-06-09 12:00:00,1130,369.0,385.0,345.0,296.0,443.0,573.0
2016-06-09 12:00:00,1131,153.0,179.0,145.0,126.0,139.0,264.0
2016-06-09 12:00:00,1132,86.0,83.0,54.0,39.0,68.0,68.0
2016-06-09 12:00:00,1172,1.0,6.0,2.0,2.0,2.0,6.0
2016-06-09 12:00:00,1173,4.0,6.0,10.0,3.0,11.0,12.0
2016-06-09 12:00:00,1174,15.0,20.0,30.0,8.0,23.0,24.0
2016-06-09 12:00:00,1175,3.0,8.0,6.0,4.0,1.0,23.0
2016-06-09 12:00:00,1176,10.0,21.0,13.0,8.0,14.0,11.0
2016-06-09 12:00:00,1177,172.0,170.0,144.0,120.0,178.0,256.0
2016-06-09 12:00:00,1178,344.0,357.0,331.0,307.0,463.0,558.0
2016-06-09 12:00:00,1179,516.0,539.0,507.0,458.0,616.0,755.0
2016-06-09 12:00:00,1180,688.0,700.0,587.0,435.0,582.0,803.0
2016-06-09 12:00:00,1181,828.0,799.0,670.0,555.0,532.0,631.0
2016-06-09 12:00:00,1182,331.0,333.0,267.0,193.0,260.0,362.0
2016-06-09 12:00:00,1183,85.0,95.0,77.0,75.0,103.0,126.0
2016-06-09 12:00:00,1184,42.0,26.0,22.0,14.0,23.0,22.0
2016-06-09 12:00:00,1221,1.0,1.0,0.0,2.0,0.0,6.0
2016-06-09 12:00:00,1222,2.0,1.0,2.0,5.0,5.0,8.0
2016-06-09 12:00:00,1223,3.0,6.0,8.0,8.0,10.0,14.0
2016-06-09 12:00:00,1224,14.0,16.0,13.0,14.0,20.0,17.0
2016-06-09 12:00:00,1225,1.0,3.0,6.0,4.0,7.0,14.0
2016-06-09 12:00:00,1227,56.0,55.0,63.0,34.0,68.0,69.0
2016-06-09 12:00:00,1228,159.0,154.0,152.0,140.0,179.0,294.0
2016-06-09 12:00:00,1229,422.0,408.0,378.0,323.0,514.0,578.0
2016-06-09 12:00:00,1230,750.0,713.0,626.0,493.0,623.0,885.0
2016-06-09 12:00:00,1231,1043.0,1029.0,757.0,511.0,489.0,715.0
2016-06-09 12:00:00,1232,875.0,846.0,726.0,541.0,655.0,932.0
2016-06-09 12:00:00,1233,574.0,661.0,600.0,457.0,608.0,911.0
2016-06-09 12:00:00,1234,450.0,502.0,439.0,399.0,435.0,630.0
2016-06-09 12:00:00,1235,264.0,252.0,283.0,218.0,252.0,276.0
2016-06-09 12:00:00,1272,1.0,7.0,1.0,2.0,2.0,7.0
2016-06-09 12:00:00,1273,4.0,4.0,4.0,1.0,2.0,3.0
2016-06-09 12:00:00,1274,2.0,0.0,1.0,0.0,1.0,7.0
2016-06-09 12:00:00,1278,10.0,14.0,4.0,9.0,7.0,13.0
2016-06-09 12:00:00,1279,27.0,31.0,18.0,17.0,31.0,43.0
2016-06-09 12:00:00,1280,242.0,223.0,194.0,118.0,140.0,225.0
2016-06-09 12:00:00,1281,821.0,792.0,759.0,612.0,664.0,775.0
2016-06-09 12:00:00,1282,1397.0,1479.0,1253.0,774.0,856.0,1342.0
2016-06-09 12:00:00,1283,375.0,400.0,362.0,267.0,333.0,486.0
2016-06-09 12:00:00,1284,134.0,140.0,120.0,117.0,132.0,163.0
2016-06-09 12:00:00,1285,286.0,336.0,369.0,304.0,407.0,486.0
2016-06-09 12:00:00,1286,280.0,268.0,336.0,263.0,332.0,376.0
2016-06-09 12:00:00,1287,72.0,80.0,79.0,83.0,98.0,108.0
2016-06-09 12:00:00,1326,2.0,7.0,6.0,4.0,7.0,9.0
2016-06-09 12:00:00,1327,4.0,5.0,7.0,3.0,9.0,13.0
2016-06-09 12:00:00,1331,63.0,54.0,32.0,26.0,42.0,77.0
2016-06-09 12:00:00,1332,427.0,373.0,347.0,339.0,469.0,659.0
2016-06-09 12:00:00,1333,711.0,718.0,670.0,558.0,744.0,835.0
2016-06-09 12:00:00,1334,777.0,872.0,843.0,726.0,844.0,889.0
2016-06-09 12:00:00,1335,203.0,200.0,219.0,168.0,167.0,198.0
2016-06-09 12:00:00,1336,76.0,91.0,111.0,92.0,95.0,101.0
2016-06-09 12:00:00,1337,82.0,68.0,87.0,61.0,93.0,102.0
2016-06-09 12:00:00,1338,49.0,36.0,37.0,44.0,71.0,62.0
2016-06-09 12:00:00,1339,9.0,6.0,10.0,3.0,18.0,19.0
2016-06-09 12:00:00,1376,0.0,1.0,0.0,1.0,0.0,0.0
2016-06-09 12:00:00,1377,1.0,0.0,1.0,2.0,3.0,1.0
2016-06-09 12:00:00,1378,2.0,3.0,1.0,0.0,2.0,6.0
2016-06-09 12:00:00,1380,8.0,4.0,4.0,12.0,11.0,13.0
2016-06-09 12:00:00,1382,35.0,45.0,16.0,12.0,14.0,38.0
2016-06-09 12:00:00,1383,345.0,373.0,336.0,264.0,330.0,387.0
2016-06-09 12:00:00,1384,508.0,549.0,554.0,462.0,543.0,637.0
2016-06-09 12:00:00,1385,315.0,354.0,434.0,293.0,365.0,336.0
2016-06-09 12:00:00,1386,50.0,53.0,56.0,30.0,58.0,36.0
2016-06-09 12:00:00,1387,14.0,23.0,24.0,17.0,38.0,43.0
2016-06-09 12:00:00,1388,12.0,12.0,8.0,12.0,25.0,20.0
2016-06-09 12:00:00,1389,11.0,9.0,9.0,8.0,11.0,14.0
2016-06-09 12:00:00,1390,7.0,10.0,4.0,5.0,2.0,10.0
2016-06-09 12:00:00,1426,0.0,1.0,1.0,0.0,1.0,0.0
2016-06-09 12:00:00,1431,13.0,11.0,7.0,13.0,13.0,16.0
2016-06-09 12:00:00,1434,24.0,12.0,13.0,10.0,14.0,21.0
2016-06-09 12:00:00,1435,8.0,11.0,7.0,6.0,13.0,14.0
2016-06-09 12:00:00,1436,24.0,27.0,30.0,29.0,37.0,36.0
2016-06-09 12:00:00,1437,26.0,30.0,22.0,22.0,31.0,26.0
2016-06-09 12:00:00,1438,4.0,6.0,11.0,5.0,20.0,15.0
2016-06-09 12:00:00,1439,4.0,3.0,2.0,5.0,8.0,8.0
2016-06-09 12:00:00,1441,4.0,1.0,0.0,3.0,3.0,3.0
2016-06-09 12:00:00,1442,3.0,8.0,5.0,4.0,3.0,6.0
2016-06-09 12:00:00,1480,5.0,5.0,8.0,7.0,6.0,7.0
2016-06-09 12:00:00,1482,7.0,3.0,4.0,1.0,3.0,3.0
2016-06-09 12:00:00,1483,5.0,9.0,8.0,3.0,7.0,7.0
2016-06-09 12:00:00,1530,6.0,2.0,6.0,3.0,3.0,9.0
2016-06-09 12:00:00,1532,2.0,2.0,3.0,1.0,0.0,3.0
2016-06-09 12:00:00,1533,5.0,6.0,1.0,0.0,0.0,5.0
2016-06-09 12:00:00,1580,1.0,3.0,0.0,2.0,2.0,0.0
2016-06-09 12:00:00,1630,2.0,1.0,0.0,1.0,1.0,1.0
2016-06-09 12:00:00,1684,21.0,1.0,45.0,46.0,25.0,21.0
2016-06-09 12:00:00,1733,8.0,7.0,4.0,6.0,8.0,2.0
2016-06-09 12:00:00,1734,326.0,273.0,316.0,303.0,285.0,350.0
2016-06-09 12:00:00,1783,305.0,266.0,300.0,317.0,362.0,345.0
2016-06-09 12:00:00,2068,166.0,111.0,102.0,153.0,163.0,98.0
2016-06-09 12:00:00,2069,3.0,10.0,10.0,19.0,31.0,10.0
2016-06-09 12:00:00,2118,185.0,217.0,234.0,241.0,229.0,161.0
2016-06-09 12:00:00,2119,55.0,55.0,19.0,34.0,94.0,38.0
2016-06-09 12:00:00,2168,84.0,57.0,49.0,93.0,66.0,57.0
2016-06-09 13:00:00,1075,118.0,100.0,75.0,84.0,111.0,126.0
2016-06-09 13:00:00,1076,236.0,196.0,156.0,228.0,196.0,184.0
2016-06-09 13:00:00,1077,116.0,104.0,73.0,105.0,136.0,183.0
2016-06-09 13:00:00,1125,90.0,81.0,75.0,110.0,132.0,135.0
2016-06-09 13:00:00,1126,246.0,198.0,164.0,266.0,296.0,342.0
2016-06-09 13:00:00,1127,304.0,243.0,178.0,270.0,375.0,425.0
2016-06-09 13:00:00,1128,356.0,253.0,188.0,243.0,392.0,460.0
2016-06-09 13:00:00,1129,215.0,235.0,177.0,240.0,382.0,468.0
2016-06-09 13:00:00,1130,385.0,345.0,296.0,443.0,573.0,684.0
2016-06-09 13:00:00,1131,179.0,145.0,126.0,139.0,264.0,341.0
2016-06-09 13:00:00,1132,83.0,54.0,39.0,68.0,68.0,58.0
2016-06-09 13:00:00,1172,6.0,2.0,2.0,2.0,6.0,2.0
2016-06-09 13:00:00,1173,6.0,10.0,3.0,11.0,12.0,27.0
2016-06-09 13:00:00,1174,20.0,30.0,8.0,23.0,24.0,40.0
2016-06-09 13:00:00,1175,8.0,6.0,4.0,1.0,23.0,15.0
2016-06-09 13:00:00,1176,21.0,13.0,8.0,14.0,11.0,23.0
2016-06-09 13:00:00,1177,170.0,144.0,120.0,178.0,256.0,325.0
2016-06-09 13:00:00,1178,357.0,331.0,307.0,463.0,558.0,690.0
2016-06-09 13:00:00,1179,539.0,507.0,458.0,616.0,755.0,790.0
2016-06-09 13:00:00,1180,700.0,587.0,435.0,582.0,803.0,954.0
2016-06-09 13:00:00,1181,799.0,670.0,555.0,532.0,631.0,810.0
2016-06-09 13:00:00,1182,333.0,267.0,193.0,260.0,362.0,439.0
2016-06-09 13:00:00,1183,95.0,77.0,75.0,103.0,126.0,130.0
2016-06-09 13:00:00,1184,26.0,22.0,14.0,23.0,22.0,25.0
2016-06-09 13:00:00,1221,1.0,0.0,2.0,0.0,6.0,7.0
2016-06-09 13:00:00,1222,1.0,2.0,5.0,5.0,8.0,6.0
2016-06-09 13:00:00,1223,6.0,8.0,8.0,10.0,14.0,12.0
2016-06-09 13:00:00,1224,16.0,13.0,14.0,20.0,17.0,31.0
2016-06-09 13:00:00,1225,3.0,6.0,4.0,7.0,14.0,8.0
2016-06-09 13:00:00,1227,55.0,63.0,34.0,68.0,69.0,126.0
2016-06-09 13:00:00,1228,154.0,152.0,140.0,179.0,294.0,329.0
2016-06-09 13:00:00,1229,408.0,378.0,323.0,514.0,578.0,678.0
2016-06-09 13:00:00,1230,713.0,626.0,493.0,623.0,885.0,1082.0
2016-06-09 13:00:00,1231,1029.0,757.0,511.0,489.0,715.0,833.0
2016-06-09 13:00:00,1232,846.0,726.0,541.0,655.0,932.0,1054.0
2016-06-09 13:00:00,1233,661.0,600.0,457.0,608.0,911.0,934.0
2016-06-09 13:00:00,1234,502.0,439.0,399.0,435.0,630.0,532.0
2016-06-09 13:00:00,1235,252.0,283.0,218.0,252.0,276.0,263.0
2016-06-09 13:00:00,1272,7.0,1.0,2.0,2.0,7.0,8.0
2016-06-09 13:00:00,1273,4.0,4.0,1.0,2.0,3.0,6.0
2016-06-09 13:00:00,1274,0.0,1.0,0.0,1.0,7.0,3.0
2016-06-09 13:00:00,1278,14.0,4.0,9.0,7.0,13.0,18.0
2016-06-09 13:00:00,1279,31.0,18.0,17.0,31.0,43.0,42.0
2016-06-09 13:00:00,1280,223.0,194.0,118.0,140.0,225.0,285.0
2016-06-09 13:00:00,1281,792.0,759.0,612.0,664.0,775.0,1089.0
2016-06-09 13:00:00,1282,1479.0,1253.0,774.0,856.0,1342.0,1703.0
2016-06-09 13:00:00,1283,400.0,362.0,267.0,333.0,486.0,460.0
2016-06-09 13:00:00,1284,140.0,120.0,117.0,132.0,163.0,157.0
2016-06-09 13:00:00,1285,336.0,369.0,304.0,407.0,486.0,382.0
2016-06-09 13:00:00,1286,268.0,336.0,263.0,332.0,376.0,292.0
2016-06-09 13:00:00,1287,80.0,79.0,83.0,98.0,108.0,87.0
2016-06-09 13:00:00,1326,7.0,6.0,4.0,7.0,9.0,17.0
2016-06-09 13:00:00,1327,5.0,7.0,3.0,9.0,13.0,17.0
2016-06-09 13:00:00,1331,54.0,32.0,26.0,42.0,77.0,72.0
2016-06-09 13:00:00,1332,373.0,347.0,339.0,469.0,659.0,550.0
2016-06-09 13:00:00,1333,718.0,670.0,558.0,744.0,835.0,761.0
2016-06-09 13:00:00,1334,872.0,843.0,726.0,844.0,889.0,828.0
2016-06-09 13:00:00,1335,200.0,219.0,168.0,167.0,198.0,179.0
2016-06-09 13:00:00,1336,91.0,111.0,92.0,95.0,101.0,84.0
2016-06-09 13:00:00,1337,68.0,87.0,61.0,93.0,102.0,75.0
2016-06-09 13:00:00,1338,36.0,37.0,44.0,71.0,62.0,35.0
2016-06-09 13:00:00,1339,6.0,10.0,3.0,18.0,19.0,6.0
2016-06-09 13:00:00,1376,1.0,0.0,1.0,0.0,0.0,9.0
2016-06-09 13:00:00,1377,0.0,1.0,2.0,3.0,1.0,8.0
2016-06-09 13:00:00,1378,3.0,1.0,0.0,2.0,6.0,6.0
2016-06-09 13:00:00,1380,4.0,4.0,12.0,11.0,13.0,8.0
2016-06-09 13:00:00,1382,45.0,16.0,12.0,14.0,38.0,43.0
2016-06-09 13:00:00,1383,373.0,336.0,264.0,330.0,387.0,376.0
2016-06-09 13:00:00,1384,549.0,554.0,462.0,543.0,637.0,630.0
2016-06-09 13:00:00,1385,354.0,434.0,293.0,365.0,336.0,304.0
2016-06-09 13:00:00,1386,53.0,56.0,30.0,58.0,36.0,44.0
2016-06-09 13:00:00,1387,23.0,24.0,17.0,38.0,43.0,17.0
2016-06-09 13:00:00,1388,12.0,8.0,12.0,25.0,20.0,16.0
2016-06-09 13:00:00,1389,9.0,9.0,8.0,11.0,14.0,11.0
2016-06-09 13:00:00,1390,10.0,4.0,5.0,2.0,10.0,7.0
2016-06-09 13:00:00,1426,1.0,1.0,0.0,1.0,0.0,1.0
2016-06-09 13:00:00,1431,11.0,7.0,13.0,13.0,16.0,7.0
2016-06-09 13:00:00,1434,12.0,13.0,10.0,14.0,21.0,14.0
2016-06-09 13:00:00,1435,11.0,7.0,6.0,13.0,14.0,5.0
2016-06-09 13:00:00,1436,27.0,30.0,29.0,37.0,36.0,34.0
2016-06-09 13:00:00,1437,30.0,22.0,22.0,31.0,26.0,31.0
2016-06-09 13:00:00,1438,6.0,11.0,5.0,20.0,15.0,7.0
2016-06-09 13:00:00,1439,3.0,2.0,5.0,8.0,8.0,5.0
2016-06-09 13:00:00,1441,1.0,0.0,3.0,3.0,3.0,6.0
2016-06-09 13:00:00,1442,8.0,5.0,4.0,3.0,6.0,5.0
2016-06-09 13:00:00,1480,5.0,8.0,7.0,6.0,7.0,1.0
2016-06-09 13:00:00,1482,3.0,4.0,1.0,3.0,3.0,5.0
2016-06-09 13:00:00,1483,9.0,8.0,3.0,7.0,7.0,6.0
2016-06-09 13:00:00,1530,2.0,6.0,3.0,3.0,9.0,4.0
2016-06-09 13:00:00,1532,2.0,3.0,1.0,0.0,3.0,3.0
2016-06-09 13:00:00,1533,6.0,1.0,0.0,0.0,5.0,7.0
2016-06-09 13:00:00,1580,3.0,0.0,2.0,2.0,0.0,2.0
2016-06-09 13:00:00,1630,1.0,0.0,1.0,1.0,1.0,1.0
2016-06-09 13:00:00,1684,1.0,45.0,46.0,25.0,21.0,20.0
2016-06-09 13:00:00,1733,7.0,4.0,6.0,8.0,2.0,1.0
2016-06-09 13:00:00,1734,273.0,316.0,303.0,285.0,350.0,266.0
2016-06-09 13:00:00,1783,266.0,300.0,317.0,362.0,345.0,445.0
2016-06-09 13:00:00,2068,111.0,102.0,153.0,163.0,98.0,132.0
2016-06-09 13:00:00,2069,10.0,10.0,19.0,31.0,10.0,24.0
2016-06-09 13:00:00,2118,217.0,234.0,241.0,229.0,161.0,252.0
2016-06-09 13:00:00,2119,55.0,19.0,34.0,94.0,38.0,75.0
2016-06-09 13:00:00,2168,57.0,49.0,93.0,66.0,57.0,62.0
2016-06-09 14:00:00,1075,100.0,75.0,84.0,111.0,126.0,103.0
2016-06-09 14:00:00,1076,196.0,156.0,228.0,196.0,184.0,197.0
2016-06-09 14:00:00,1077,104.0,73.0,105.0,136.0,183.0,154.0
2016-06-09 14:00:00,1125,81.0,75.0,110.0,132.0,135.0,123.0
2016-06-09 14:00:00,1126,198.0,164.0,266.0,296.0,342.0,330.0
2016-06-09 14:00:00,1127,243.0,178.0,270.0,375.0,425.0,414.0
2016-06-09 14:00:00,1128,253.0,188.0,243.0,392.0,460.0,480.0
2016-06-09 14:00:00,1129,235.0,177.0,240.0,382.0,468.0,521.0
2016-06-09 14:00:00,1130,345.0,296.0,443.0,573.0,684.0,662.0
2016-06-09 14:00:00,1131,145.0,126.0,139.0,264.0,341.0,287.0
2016-06-09 14:00:00,1132,54.0,39.0,68.0,68.0,58.0,46.0
2016-06-09 14:00:00,1172,2.0,2.0,2.0,6.0,2.0,8.0
2016-06-09 14:00:00,1173,10.0,3.0,11.0,12.0,27.0,36.0
2016-06-09 14:00:00,1174,30.0,8.0,23.0,24.0,40.0,49.0
2016-06-09 14:00:00,1175,6.0,4.0,1.0,23.0,15.0,23.0
2016-06-09 14:00:00,1176,13.0,8.0,14.0,11.0,23.0,29.0
2016-06-09 14:00:00,1177,144.0,120.0,178.0,256.0,325.0,381.0
2016-06-09 14:00:00,1178,331.0,307.0,463.0,558.0,690.0,703.0
2016-06-09 14:00:00,1179,507.0,458.0,616.0,755.0,790.0,753.0
2016-06-09 14:00:00,1180,587.0,435.0,582.0,803.0,954.0,855.0
2016-06-09 14:00:00,1181,670.0,555.0,532.0,631.0,810.0,808.0
2016-06-09 14:00:00,1182,267.0,193.0,260.0,362.0,439.0,525.0
2016-06-09 14:00:00,1183,77.0,75.0,103.0,126.0,130.0,97.0
2016-06-09 14:00:00,1184,22.0,14.0,23.0,22.0,25.0,24.0
2016-06-09 14:00:00,1221,0.0,2.0,0.0,6.0,7.0,6.0
2016-06-09 14:00:00,1222,2.0,5.0,5.0,8.0,6.0,14.0
2016-06-09 14:00:00,1223,8.0,8.0,10.0,14.0,12.0,26.0
2016-06-09 14:00:00,1224,13.0,14.0,20.0,17.0,31.0,34.0
2016-06-09 14:00:00,1225,6.0,4.0,7.0,14.0,8.0,14.0
2016-06-09 14:00:00,1227,63.0,34.0,68.0,69.0,126.0,159.0
2016-06-09 14:00:00,1228,152.0,140.0,179.0,294.0,329.0,388.0
2016-06-09 14:00:00,1229,378.0,323.0,514.0,578.0,678.0,626.0
2016-06-09 14:00:00,1230,626.0,493.0,623.0,885.0,1082.0,1104.0
2016-06-09 14:00:00,1231,757.0,511.0,489.0,715.0,833.0,817.0
2016-06-09 14:00:00,1232,726.0,541.0,655.0,932.0,1054.0,994.0
2016-06-09 14:00:00,1233,600.0,457.0,608.0,911.0,934.0,924.0
2016-06-09 14:00:00,1234,439.0,399.0,435.0,630.0,532.0,457.0
2016-06-09 14:00:00,1235,283.0,218.0,252.0,276.0,263.0,200.0
2016-06-09 14:00:00,1272,1.0,2.0,2.0,7.0,8.0,21.0
2016-06-09 14:00:00,1273,4.0,1.0,2.0,3.0,6.0,19.0
2016-06-09 14:00:00,1274,1.0,0.0,1.0,7.0,3.0,8.0
